route_id,population_exposure_score,equity_overlap_pct,corridor_population_proxy,socioeconomic_score,accessibility_gap_score,underserved_overlap_score,underserved_overlap_available,equity_score,equity_evidence_confidence,equity_source_ids,equity_claim_status,equity_method_version,equity_limitation
LTFRB_PUJ1538,90.69,90.688,678132.9,,,,False,90.69,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1539,92.39,92.385,665673.0,,,,False,92.39,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1540,87.58,87.577,686953.9,,,,False,87.58,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1542,90.06,90.065,583259.6,,,,False,90.06,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1543,92.28,92.278,646190.4,,,,False,92.28,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1544,91.32,91.323,760446.1,,,,False,91.32,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1545,94.02,94.018,760362.4,,,,False,94.02,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1547,83.78,83.781,367293.7,,,,False,83.78,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1548,66.38,66.383,103164.5,,,,False,66.38,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1549,79.09,79.095,168102.0,,,,False,79.09,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1550,92.95,92.947,612882.2,,,,False,92.95,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1551,92.95,92.947,612882.2,,,,False,92.95,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1552,90.66,90.661,663030.3,,,,False,90.66,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1554,92.73,92.728,172116.0,,,,False,92.73,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1555,92.73,92.728,172116.0,,,,False,92.73,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1557,87.28,87.283,661362.9,,,,False,87.28,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1558,90.98,90.978,628650.8,,,,False,90.98,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1559,91.38,91.384,658286.9,,,,False,91.38,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1560,91.51,91.508,762538.3,,,,False,91.51,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1561,92.41,92.41,747231.3,,,,False,92.41,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1562,95.74,95.741,427919.9,,,,False,95.74,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1563,95.74,95.741,427919.9,,,,False,95.74,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1564,97.52,97.519,420116.0,,,,False,97.52,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1565,97.52,97.519,420116.0,,,,False,97.52,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1566,65.13,65.129,107554.1,,,,False,65.13,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1567,59.97,59.973,116801.2,,,,False,59.97,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1568,93.58,93.576,208003.2,,,,False,93.58,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1569,93.58,93.576,208003.2,,,,False,93.58,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1570,72.19,72.185,122412.1,,,,False,72.19,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1571,81.03,81.031,109049.4,,,,False,81.03,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1572,89.16,89.158,366251.7,,,,False,89.16,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1573,89.16,89.158,366251.7,,,,False,89.16,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1574,89.27,89.274,429512.6,,,,False,89.27,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1575,88.71,88.71,408059.9,,,,False,88.71,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1576,84.74,84.739,812887.9,,,,False,84.74,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1577,84.74,84.739,812887.9,,,,False,84.74,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1578,66.57,66.567,257039.6,,,,False,66.57,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1580,79.1,79.098,706152.5,,,,False,79.1,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1581,79.1,79.098,706152.5,,,,False,79.1,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1582,94.12,94.12,403756.8,,,,False,94.12,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1583,91.98,91.984,457143.8,,,,False,91.98,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1584,77.79,77.793,129997.4,,,,False,77.79,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1585,77.79,77.793,129997.4,,,,False,77.79,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1587,100.0,100.0,145716.0,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1588,75.46,75.46,562041.2,,,,False,75.46,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1589,80.36,80.358,586956.8,,,,False,80.36,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1590,58.4,58.398,70714.6,,,,False,58.4,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1591,58.4,58.398,70714.6,,,,False,58.4,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1592,85.25,85.247,510208.2,,,,False,85.25,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1593,84.33,84.334,480466.3,,,,False,84.33,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1594,76.14,76.14,600599.9,,,,False,76.14,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1595,76.14,76.14,600599.9,,,,False,76.14,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1596,57.17,57.175,430079.1,,,,False,57.17,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1597,57.17,57.175,430079.1,,,,False,57.17,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1598,63.75,63.749,385728.2,,,,False,63.75,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1599,63.75,63.749,385728.2,,,,False,63.75,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1600,93.44,93.442,209151.9,,,,False,93.44,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1601,93.44,93.442,209151.9,,,,False,93.44,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1602,71.94,71.943,179767.9,,,,False,71.94,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1603,71.94,71.943,179767.9,,,,False,71.94,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1604,83.38,83.379,878072.8,,,,False,83.38,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1605,82.03,82.025,888044.4,,,,False,82.03,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1606,93.55,93.549,628020.3,,,,False,93.55,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1607,94.63,94.627,604409.7,,,,False,94.63,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1608,89.07,89.07,846726.2,,,,False,89.07,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1609,89.71,89.715,899771.6,,,,False,89.71,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1610,94.51,94.513,738297.2,,,,False,94.51,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1611,95.51,95.508,722990.2,,,,False,95.51,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1612,83.72,83.723,170446.9,,,,False,83.72,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1613,84.58,84.584,245054.8,,,,False,84.58,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1614,83.15,83.15,770382.3,,,,False,83.15,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1615,83.15,83.15,770382.3,,,,False,83.15,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1616,94.63,94.628,250535.6,,,,False,94.63,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1617,94.63,94.628,250535.6,,,,False,94.63,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1618,77.04,77.038,211478.5,,,,False,77.04,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1619,79.54,79.545,237400.1,,,,False,79.54,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1620,92.13,92.125,328622.8,,,,False,92.13,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1621,92.66,92.657,352418.5,,,,False,92.66,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1622,82.1,82.099,280525.7,,,,False,82.1,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1623,83.4,83.399,302504.4,,,,False,83.4,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
