route_id,validation_status,active_status,freshness_score,directness_score,spatial_specificity_score,completeness_score,external_validation_score,model_reliability_score,climate_evidence_confidence,equity_evidence_confidence,charging_evidence_confidence,operator_evidence_confidence,geometry_evidence_confidence,overall_evidence_confidence,evidence_grade,highest_value_missing_evidence,evidence_limitations,evidence_confidence_method,evidence_claim_status
LTFRB_PUJ1001,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1418,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1419,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1420,historic_only,uncertain,10,25.75,39.95,80.0,10,75.0,35.0,25.0,38.0,5.0,41.0,36.39,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1421,historic_only,uncertain,10,25.75,39.95,80.0,10,75.0,35.0,25.0,38.0,5.0,41.0,36.39,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1422,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1423,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1424,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1425,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1426,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1427,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1428,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1429,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1430,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1431,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1432,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1433,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1434,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1435,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1436,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1437,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1438,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1439,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1440,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1441,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1442,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1443,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1444,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1445,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1446,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1447,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1448,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1449,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1450,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1451,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1453,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1454,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1455,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1456,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1457,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1458,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1459,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1460,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1462,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1463,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1464,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1465,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1466,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1467,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1468,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1469,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1470,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1471,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1472,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1473,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1474,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1475,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1476,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1477,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ1478,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
